"county","year","month","month_name","mean_temp","total_precip"
"Makueni",2010,1,"Jan",22.251033782959,70.3706588745117
"Makueni",2010,2,"Feb",22.0440406799316,111.011711120605
"Makueni",2010,3,"Mar",22.6363544464111,56.5741424560547
"Makueni",2010,4,"Apr",23.9814052581787,46.5370788574219
"Makueni",2010,5,"May",22.749044418335,154.965225219727
"Makueni",2010,6,"Jun",22.7396850585938,100.670867919922
"Makueni",2010,7,"Jul",22.6296825408936,25.428295135498
"Makueni",2010,8,"Aug",21.4253368377686,20.4718418121338
"Makueni",2010,9,"Sep",20.7545471191406,2.28935146331787
"Makueni",2010,10,"Oct",20.7130546569824,4.90569591522217
"Makueni",2010,11,"Nov",21.4743213653564,5.59794092178345
"Makueni",2010,12,"Dec",23.0104808807373,18.362003326416
"Makueni",2011,1,"Jan",21.6008033752441,118.623085021973
"Makueni",2011,2,"Feb",22.1881999969482,64.4571228027344
"Makueni",2011,3,"Mar",23.2289161682129,25.7712097167969
"Makueni",2011,4,"Apr",24.0462989807129,54.8571472167969
"Makueni",2011,5,"May",23.7968368530273,69.6550827026367
"Makueni",2011,6,"Jun",22.9274673461914,63.7136840820312
"Makueni",2011,7,"Jul",22.7389659881592,26.5031566619873
"Makueni",2011,8,"Aug",22.2130832672119,7.58311605453491
"Makueni",2011,9,"Sep",21.4132518768311,5.0931658744812
"Makueni",2011,10,"Oct",21.2441844940186,7.629714012146
"Makueni",2011,11,"Nov",22.1259441375732,13.4661149978638
"Makueni",2011,12,"Dec",21.8761425018311,119.051239013672
"Makueni",2012,1,"Jan",21.6509857177734,230.050231933594
"Makueni",2012,2,"Feb",22.125244140625,80.2641448974609
"Makueni",2012,3,"Mar",23.6907176971436,7.69045495986938
"Makueni",2012,4,"Apr",24.293327331543,19.3247089385986
"Makueni",2012,5,"May",24.425666809082,28.5981712341309
"Makueni",2012,6,"Jun",23.270414352417,92.5515060424805
"Makueni",2012,7,"Jul",22.359245300293,41.5719108581543
"Makueni",2012,8,"Aug",21.7368755340576,10.4190874099731
"Makueni",2012,9,"Sep",20.7843914031982,4.8314995765686
"Makueni",2012,10,"Oct",21.1818370819092,8.94559860229492
"Makueni",2012,11,"Nov",22.2540187835693,5.05589389801025
"Makueni",2012,12,"Dec",22.5624523162842,65.4659652709961
"Makueni",2013,1,"Jan",22.304744720459,112.981246948242
"Makueni",2013,2,"Feb",21.9252166748047,173.749603271484
"Makueni",2013,3,"Mar",22.6406269073486,79.7929534912109
"Makueni",2013,4,"Apr",23.7393627166748,13.6414880752563
"Makueni",2013,5,"May",23.3648300170898,124.667419433594
"Makueni",2013,6,"Jun",22.4079036712646,229.543350219727
"Makueni",2013,7,"Jul",21.5045795440674,34.2905769348145
"Makueni",2013,8,"Aug",20.8419628143311,5.2656831741333
"Makueni",2013,9,"Sep",20.5159473419189,6.50493621826172
"Makueni",2013,10,"Oct",20.5127716064453,6.9104175567627
"Makueni",2013,11,"Nov",22.1819610595703,5.44000482559204
"Makueni",2013,12,"Dec",23.0976257324219,12.7510843276978
"Makueni",2014,1,"Jan",21.9202785491943,189.018173217773
"Makueni",2014,2,"Feb",21.2607116699219,215.754470825195
"Makueni",2014,3,"Mar",22.7691497802734,12.1037502288818
"Makueni",2014,4,"Apr",23.1599826812744,137.51237487793
"Makueni",2014,5,"May",22.5969352722168,147.529724121094
"Makueni",2014,6,"Jun",22.4007511138916,61.9943618774414
"Makueni",2014,7,"Jul",21.704532623291,40.5101585388184
"Makueni",2014,8,"Aug",21.3232727050781,6.21783304214478
"Makueni",2014,9,"Sep",20.8367462158203,6.43663501739502
"Makueni",2014,10,"Oct",21.2718563079834,12.7346868515015
"Makueni",2014,11,"Nov",21.5948333740234,10.7416868209839
"Makueni",2014,12,"Dec",23.1601448059082,25.5412273406982
"Makueni",2015,1,"Jan",22.1146068572998,118.942749023438
"Makueni",2015,2,"Feb",21.8409309387207,154.073165893555
"Makueni",2015,3,"Mar",23.464334487915,16.4299602508545
"Makueni",2015,4,"Apr",23.8598461151123,57.482006072998
"Makueni",2015,5,"May",23.5865840911865,77.5109405517578
"Makueni",2015,6,"Jun",22.8142623901367,159.941390991211
"Makueni",2015,7,"Jul",22.1261425018311,63.6320343017578
"Makueni",2015,8,"Aug",21.6353435516357,15.5923042297363
"Makueni",2015,9,"Sep",20.8404598236084,9.72448348999023
"Makueni",2015,10,"Oct",20.9580173492432,6.73468780517578
"Makueni",2015,11,"Nov",22.5113887786865,2.0984263420105
"Makueni",2015,12,"Dec",23.3433017730713,42.3025817871094
"Makueni",2016,1,"Jan",21.8430213928223,204.516067504883
"Makueni",2016,2,"Feb",22.2443237304688,148.965225219727
"Makueni",2016,3,"Mar",22.9386177062988,92.9975280761719
"Makueni",2016,4,"Apr",23.3735733032227,52.8430328369141
"Makueni",2016,5,"May",24.7135848999023,50.880729675293
"Makueni",2016,6,"Jun",22.9694900512695,163.429504394531
"Makueni",2016,7,"Jul",21.9682941436768,17.5806922912598
"Makueni",2016,8,"Aug",21.3978633880615,6.48797130584717
"Makueni",2016,9,"Sep",20.6829090118408,3.98664379119873
"Makueni",2016,10,"Oct",20.9478340148926,4.69455432891846
"Makueni",2016,11,"Nov",21.2073192596436,9.49833583831787
"Makueni",2016,12,"Dec",23.0992012023926,6.56781625747681
"Makueni",2017,1,"Jan",21.9063758850098,149.623260498047
"Makueni",2017,2,"Feb",21.8669719696045,86.1332244873047
"Makueni",2017,3,"Mar",23.354154586792,15.4556818008423
"Makueni",2017,4,"Apr",23.7336292266846,28.9846096038818
"Makueni",2017,5,"May",24.4873332977295,58.2380485534668
"Makueni",2017,6,"Jun",23.2638416290283,67.1694946289062
"Makueni",2017,7,"Jul",21.6665706634521,122.576637268066
"Makueni",2017,8,"Aug",21.6756801605225,3.49760174751282
"Makueni",2017,9,"Sep",21.2614459991455,6.3682017326355
"Makueni",2017,10,"Oct",21.4023494720459,10.1498146057129
"Makueni",2017,11,"Nov",22.0853424072266,9.81124114990234
"Makueni",2017,12,"Dec",23.3929710388184,39.6607666015625
"Makueni",2018,1,"Jan",21.5312652587891,143.011672973633
"Makueni",2018,2,"Feb",22.529764175415,42.9209671020508
"Makueni",2018,3,"Mar",23.4662933349609,47.4187850952148
"Makueni",2018,4,"Apr",24.1263847351074,9.7479305267334
"Makueni",2018,5,"May",22.4500675201416,271.361724853516
"Makueni",2018,6,"Jun",21.7339668273926,224.67041015625
"Makueni",2018,7,"Jul",21.4031963348389,64.3853073120117
"Makueni",2018,8,"Aug",20.7655620574951,9.31427478790283
"Makueni",2018,9,"Sep",20.5529766082764,6.61368036270142
"Makueni",2018,10,"Oct",20.5921611785889,4.75549936294556
"Makueni",2018,11,"Nov",21.7657279968262,15.053279876709
"Makueni",2018,12,"Dec",22.1616878509521,89.3970413208008
"Makueni",2019,1,"Jan",22.2993659973145,112.578399658203
"Makueni",2019,2,"Feb",21.9614810943604,119.220802307129
"Makueni",2019,3,"Mar",22.7995986938477,46.2504043579102
"Makueni",2019,4,"Apr",23.715669631958,25.1126976013184
"Makueni",2019,5,"May",25.0774154663086,20.3228893280029
"Makueni",2019,6,"Jun",24.2950534820557,104.023612976074
"Makueni",2019,7,"Jul",21.8402919769287,78.5428085327148
"Makueni",2019,8,"Aug",21.9886436462402,7.74215173721313
"Makueni",2019,9,"Sep",21.6961975097656,4.62264728546143
"Makueni",2019,10,"Oct",21.5710277557373,17.2385673522949
"Makueni",2019,11,"Nov",22.3220596313477,12.0707988739014
"Makueni",2019,12,"Dec",21.4536571502686,164.647308349609
"Makueni",2020,1,"Jan",21.9495429992676,172.604888916016
"Makueni",2020,2,"Feb",21.9587078094482,170.345275878906
"Makueni",2020,3,"Mar",22.4174766540527,126.004501342773
"Makueni",2020,4,"Apr",22.7528743743896,89.0966491699219
"Makueni",2020,5,"May",23.0967311859131,149.198425292969
"Makueni",2020,6,"Jun",22.2451190948486,198.595291137695
"Makueni",2020,7,"Jul",21.9026660919189,30.8613929748535
"Makueni",2020,8,"Aug",21.5082035064697,4.98509311676025
"Makueni",2020,9,"Sep",20.7921104431152,7.83339977264404
"Makueni",2020,10,"Oct",21.0606441497803,7.29933595657349
"Makueni",2020,11,"Nov",21.746431350708,11.2784233093262
"Makueni",2020,12,"Dec",23.263011932373,29.0187854766846
"Makueni",2021,1,"Jan",22.0321731567383,120.935493469238
"Makueni",2021,2,"Feb",22.3348083496094,52.237434387207
"Makueni",2021,3,"Mar",22.5700206756592,49.6946678161621
"Makueni",2021,4,"Apr",23.4236011505127,39.0698089599609
"Makueni",2021,5,"May",24.151481628418,22.6442546844482
"Makueni",2021,6,"Jun",23.0723285675049,92.3851318359375
"Makueni",2021,7,"Jul",21.8772602081299,40.0935211181641
"Makueni",2021,8,"Aug",20.7818565368652,4.98379898071289
"Makueni",2021,9,"Sep",20.5486583709717,5.42789793014526
"Makueni",2021,10,"Oct",21.2134494781494,4.16607666015625
"Makueni",2021,11,"Nov",21.8697280883789,6.6735668182373
"Makueni",2021,12,"Dec",23.2521781921387,9.78569221496582
"Makueni",2022,1,"Jan",23.569694519043,82.1245803833008
"Makueni",2022,2,"Feb",21.6698894500732,113.472137451172
"Makueni",2022,3,"Mar",23.3140544891357,12.1131086349487
"Makueni",2022,4,"Apr",24.5825386047363,14.5824899673462
"Makueni",2022,5,"May",24.9256992340088,17.8478870391846
"Makueni",2022,6,"Jun",23.4376811981201,63.9050331115723
"Makueni",2022,7,"Jul",22.5820007324219,14.7244024276733
"Makueni",2022,8,"Aug",21.2806396484375,4.73926973342896
"Makueni",2022,9,"Sep",20.2510738372803,6.04854488372803
"Makueni",2022,10,"Oct",20.2129592895508,7.11065196990967
"Makueni",2022,11,"Nov",21.2745113372803,5.2263035774231
"Makueni",2022,12,"Dec",22.448637008667,9.09162616729736
"Makueni",2023,1,"Jan",21.7009048461914,107.430717468262
"Makueni",2023,2,"Feb",22.2658767700195,53.0575408935547
"Makueni",2023,3,"Mar",22.9515075683594,19.9785785675049
"Makueni",2023,4,"Apr",24.54665184021,4.0554723739624
"Makueni",2023,5,"May",24.198637008667,41.663761138916
"Makueni",2023,6,"Jun",22.6573333740234,136.543579101562
"Makueni",2023,7,"Jul",22.3210639953613,20.1882667541504
"Makueni",2023,8,"Aug",21.8036670684814,7.79535293579102
"Makueni",2023,9,"Sep",20.9962043762207,4.94725131988525
"Makueni",2023,10,"Oct",21.7203197479248,4.80807447433472
"Makueni",2023,11,"Nov",22.7532634735107,7.02127552032471
"Makueni",2023,12,"Dec",23.5498828887939,27.3904247283936
"Makueni",2024,1,"Jan",21.6683788299561,189.880310058594
"Makueni",2024,2,"Feb",22.6555881500244,71.0817947387695
"Makueni",2024,3,"Mar",23.2768268585205,98.1162490844727
"Makueni",2024,4,"Apr",24.5704479217529,22.8489971160889
"Makueni",2024,5,"May",24.8091640472412,42.406379699707
"Makueni",2024,6,"Jun",23.2084770202637,148.682525634766
"Makueni",2024,7,"Jul",23.0008602142334,40.0775947570801
"Makueni",2024,8,"Aug",22.0948371887207,7.32662153244019
"Makueni",2024,9,"Sep",21.5547122955322,7.81011390686035
"Makueni",2024,10,"Oct",21.4294185638428,10.5369825363159
"Makueni",2024,11,"Nov",22.5263404846191,4.08732461929321
"Makueni",2024,12,NA,23.8247814178467,13.3308191299438
"Mandera",1950,1,"Jan",NA,NA
"Mandera",1950,2,"Feb",NA,NA
"Mandera",1950,3,"Mar",NA,NA
"Mandera",1950,4,"Apr",28.4300193786621,1.94019520282745
"Mandera",1950,5,"May",25.0718078613281,199.695205688477
"Mandera",1950,6,"Jun",23.8443794250488,173.379119873047
"Mandera",1950,7,"Jul",22.6703968048096,161.5009765625
"Mandera",1950,8,"Aug",23.5662708282471,5.56541204452515
"Mandera",1950,9,"Sep",24.0303363800049,2.74971342086792
"Mandera",1950,10,"Oct",24.7467708587646,4.39387607574463
"Mandera",1950,11,"Nov",25.6970100402832,6.5308198928833
"Mandera",1950,12,"Dec",25.0730419158936,85.111442565918
"Mandera",1951,1,"Jan",23.2110939025879,105.983001708984
"Mandera",1951,2,"Feb",25.1352825164795,18.9008178710938
"Mandera",1951,3,"Mar",27.1757526397705,0.954765915870667
"Mandera",1951,4,"Apr",27.8287162780762,4.28061962127686
"Mandera",1951,5,"May",26.3375434875488,139.575119018555
"Mandera",1951,6,"Jun",23.837064743042,236.209228515625
"Mandera",1951,7,"Jul",23.3268871307373,75.5755157470703
"Mandera",1951,8,"Aug",24.2501010894775,6.74937009811401
"Mandera",1951,9,"Sep",24.2022476196289,4.0574426651001
"Mandera",1951,10,"Oct",24.5452671051025,5.45322370529175
"Mandera",1951,11,"Nov",25.5381469726562,6.68992900848389
"Mandera",1951,12,"Dec",25.0317649841309,97.2668075561523
"Mandera",1952,1,"Jan",23.1294956207275,227.201843261719
"Mandera",1952,2,"Feb",23.1131763458252,143.342071533203
"Mandera",1952,3,"Mar",25.3550834655762,9.36937808990479
"Mandera",1952,4,"Apr",26.0077285766602,59.358226776123
"Mandera",1952,5,"May",25.3276348114014,112.023483276367
"Mandera",1952,6,"Jun",23.8071918487549,257.592163085938
"Mandera",1952,7,"Jul",23.7216758728027,66.9806518554688
"Mandera",1952,8,"Aug",23.5233268737793,13.6448268890381
"Mandera",1952,9,"Sep",23.3662910461426,11.8445768356323
"Mandera",1952,10,"Oct",23.7143287658691,5.92477750778198
"Mandera",1952,11,"Nov",24.8110637664795,16.0660972595215
"Mandera",1952,12,"Dec",24.3372611999512,98.5474166870117
"Mandera",1953,1,"Jan",22.5453109741211,260.132232666016
"Mandera",1953,2,"Feb",22.7409896850586,125.433464050293
"Mandera",1953,3,"Mar",23.2614288330078,56.7624626159668
"Mandera",1953,4,"Apr",24.781946182251,104.529022216797
"Mandera",1953,5,"May",23.5044364929199,266.905731201172
"Mandera",1953,6,"Jun",23.5020294189453,178.803283691406
"Mandera",1953,7,"Jul",23.0903739929199,131.252090454102
"Mandera",1953,8,"Aug",23.1405792236328,8.23259830474854
"Mandera",1953,9,"Sep",22.9651031494141,15.9297866821289
"Mandera",1953,10,"Oct",23.8225479125977,10.8841753005981
"Mandera",1953,11,"Nov",25.0885181427002,2.17945981025696
"Mandera",1953,12,"Dec",23.6758346557617,262.603668212891
"Mandera",1954,1,"Jan",23.2311782836914,132.218902587891
"Mandera",1954,2,"Feb",23.8489532470703,52.5730972290039
"Mandera",1954,3,"Mar",25.3920249938965,0.382016211748123
"Mandera",1954,4,"Apr",27.4679908752441,3.13223004341125
"Mandera",1954,5,"May",27.6544132232666,119.927375793457
"Mandera",1954,6,"Jun",24.345006942749,122.286552429199
"Mandera",1954,7,"Jul",24.5044746398926,50.9624137878418
"Mandera",1954,8,"Aug",24.7173900604248,6.70318603515625
"Mandera",1954,9,"Sep",24.298490524292,5.08641242980957
"Mandera",1954,10,"Oct",24.66823387146,4.52148675918579
"Mandera",1954,11,"Nov",25.3956260681152,2.64148879051208
"Mandera",1954,12,"Dec",25.6712303161621,19.1284790039062
"Mandera",1955,1,"Jan",25.8278636932373,24.9980316162109
"Mandera",1955,2,"Feb",25.6506748199463,18.060791015625
"Mandera",1955,3,"Mar",26.6011028289795,30.6321582794189
"Mandera",1955,4,"Apr",27.4242763519287,0.0430150292813778
"Mandera",1955,5,"May",28.035816192627,10.9377822875977
"Mandera",1955,6,"Jun",26.071626663208,92.9650955200195
"Mandera",1955,7,"Jul",24.3265914916992,49.6660614013672
"Mandera",1955,8,"Aug",24.6791439056396,2.98677802085876
"Mandera",1955,9,"Sep",24.8711051940918,3.61214423179626
"Mandera",1955,10,"Oct",25.3328495025635,3.95560932159424
"Mandera",1955,11,"Nov",26.2440223693848,1.30907273292542
"Mandera",1955,12,"Dec",25.6578464508057,34.4300079345703
"Mandera",1956,1,"Jan",26.1406841278076,29.2874660491943
"Mandera",1956,2,"Feb",27.1036071777344,10.0562677383423
"Mandera",1956,3,"Mar",27.2042217254639,3.41284012794495
"Mandera",1956,4,"Apr",27.9303913116455,0.0877498984336853
"Mandera",1956,5,"May",28.3603458404541,17.0571632385254
"Mandera",1956,6,"Jun",25.4807243347168,143.178421020508
"Mandera",1956,7,"Jul",24.930793762207,31.6260547637939
"Mandera",1956,8,"Aug",25.2676563262939,5.45799398422241
"Mandera",1956,9,"Sep",24.6457595825195,3.91341114044189
"Mandera",1956,10,"Oct",25.5400409698486,1.28899383544922
"Mandera",1956,11,"Nov",25.5812911987305,2.90243172645569
"Mandera",1956,12,"Dec",26.015043258667,32.6395835876465
"Mandera",1957,1,"Jan",25.9030055999756,15.4978456497192
"Mandera",1957,2,"Feb",25.3079051971436,33.5565567016602
"Mandera",1957,3,"Mar",27.3324604034424,9.06320285797119
"Mandera",1957,4,"Apr",27.4042224884033,24.3790798187256
"Mandera",1957,5,"May",26.6303806304932,93.8223114013672
"Mandera",1957,6,"Jun",24.8877754211426,138.114959716797
"Mandera",1957,7,"Jul",23.9976539611816,94.7862167358398
"Mandera",1957,8,"Aug",24.9145545959473,4.63268089294434
"Mandera",1957,9,"Sep",24.808277130127,4.15766525268555
"Mandera",1957,10,"Oct",25.0749092102051,2.44237422943115
"Mandera",1957,11,"Nov",25.0273113250732,4.85713291168213
"Mandera",1957,12,"Dec",24.9138603210449,80.0645446777344
"Mandera",1958,1,"Jan",23.6828193664551,145.676208496094
"Mandera",1958,2,"Feb",23.9263935089111,47.0455322265625
"Mandera",1958,3,"Mar",26.4933261871338,13.3487548828125
"Mandera",1958,4,"Apr",27.3607311248779,11.1164894104004
"Mandera",1958,5,"May",28.2102832794189,15.40855884552
"Mandera",1958,6,"Jun",26.5508460998535,104.192825317383
"Mandera",1958,7,"Jul",24.996997833252,31.7486400604248
"Mandera",1958,8,"Aug",24.7716655731201,8.56899833679199
"Mandera",1958,9,"Sep",24.163969039917,18.6082420349121
"Mandera",1958,10,"Oct",24.6322765350342,4.32849454879761
"Mandera",1958,11,"Nov",25.4515552520752,2.5994598865509
"Mandera",1958,12,"Dec",25.518424987793,24.0239143371582
"Mandera",1959,1,"Jan",25.0065536499023,59.0652656555176
"Mandera",1959,2,"Feb",25.5330104827881,42.6438140869141
"Mandera",1959,3,"Mar",27.0188884735107,11.7555780410767
"Mandera",1959,4,"Apr",27.6493682861328,20.6292896270752
"Mandera",1959,5,"May",28.2222843170166,18.2711544036865
"Mandera",1959,6,"Jun",26.1273899078369,141.888519287109
"Mandera",1959,7,"Jul",24.9956569671631,43.4170074462891
"Mandera",1959,8,"Aug",25.0121288299561,12.1742334365845
"Mandera",1959,9,"Sep",24.1631278991699,16.3440551757812
"Mandera",1959,10,"Oct",24.7437381744385,9.37405872344971
"Mandera",1959,11,"Nov",25.3573246002197,5.65276432037354
"Mandera",1959,12,"Dec",24.9699726104736,88.070182800293
"Mandera",1960,1,"Jan",24.7572326660156,63.1277275085449
"Mandera",1960,2,"Feb",26.0289421081543,8.90914058685303
"Mandera",1960,3,"Mar",26.7557964324951,2.31624865531921
"Mandera",1960,4,"Apr",27.5468597412109,1.15139555931091
"Mandera",1960,5,"May",25.895320892334,161.598022460938
"Mandera",1960,6,"Jun",24.2746162414551,126.252128601074
"Mandera",1960,7,"Jul",24.3037929534912,69.0016784667969
"Mandera",1960,8,"Aug",24.3955097198486,16.0688209533691
"Mandera",1960,9,"Sep",23.3289279937744,26.3742790222168
"Mandera",1960,10,"Oct",23.8520622253418,11.589991569519
"Mandera",1960,11,"Nov",24.9691581726074,9.99061489105225
"Mandera",1960,12,"Dec",24.1737308502197,110.290550231934
"Mandera",1961,1,"Jan",23.4097290039062,101.55534362793
"Mandera",1961,2,"Feb",24.9011650085449,30.3052253723145
"Mandera",1961,3,"Mar",26.6670742034912,2.48976182937622
"Mandera",1961,4,"Apr",27.4263896942139,1.419886469841
"Mandera",1961,5,"May",26.9886322021484,65.93896484375
"Mandera",1961,6,"Jun",25.1297512054443,141.338745117188
"Mandera",1961,7,"Jul",25.0758285522461,73.852912902832
"Mandera",1961,8,"Aug",25.142147064209,16.2944221496582
"Mandera",1961,9,"Sep",24.3602161407471,20.898136138916
"Mandera",1961,10,"Oct",24.648796081543,12.5844306945801
"Mandera",1961,11,"Nov",24.6044044494629,28.4912605285645
"Mandera",1961,12,"Dec",23.865837097168,141.992492675781
"Mandera",1962,1,"Jan",22.7082443237305,189.32893371582
"Mandera",1962,2,"Feb",23.829137802124,36.3281097412109
"Mandera",1962,3,"Mar",25.8472270965576,1.60053908824921
"Mandera",1962,4,"Apr",27.1124420166016,0.521408379077911
"Mandera",1962,5,"May",27.4525814056396,26.5932540893555
"Mandera",1962,6,"Jun",25.6558971405029,119.658409118652
"Mandera",1962,7,"Jul",24.2502536773682,64.3731689453125
"Mandera",1962,8,"Aug",24.8302021026611,6.12474966049194
"Mandera",1962,9,"Sep",24.9277935028076,2.56898927688599
"Mandera",1962,10,"Oct",24.8399257659912,8.78801536560059
"Mandera",1962,11,"Nov",25.4660606384277,11.3802909851074
"Mandera",1962,12,"Dec",24.2394599914551,122.63346862793
"Mandera",1963,1,"Jan",24.2557125091553,59.176097869873
"Mandera",1963,2,"Feb",25.8545551300049,23.607084274292
"Mandera",1963,3,"Mar",26.6748180389404,6.3058910369873
"Mandera",1963,4,"Apr",28.2344551086426,1.94949567317963
"Mandera",1963,5,"May",27.6810474395752,41.7447662353516
"Mandera",1963,6,"Jun",24.7693634033203,200.913436889648
"Mandera",1963,7,"Jul",24.2690277099609,63.8800811767578
"Mandera",1963,8,"Aug",24.5606479644775,12.9359493255615
"Mandera",1963,9,"Sep",24.5904102325439,8.37199211120605
"Mandera",1963,10,"Oct",24.5641498565674,4.56736278533936
"Mandera",1963,11,"Nov",24.9745140075684,10.9010944366455
"Mandera",1963,12,"Dec",24.8582744598389,77.6106338500977
"Mandera",1964,1,"Jan",23.0710945129395,168.964599609375
"Mandera",1964,2,"Feb",24.117223739624,39.3173866271973
"Mandera",1964,3,"Mar",25.9384441375732,18.3754272460938
"Mandera",1964,4,"Apr",28.024751663208,3.94561290740967
"Mandera",1964,5,"May",28.9090919494629,9.36620235443115
"Mandera",1964,6,"Jun",25.5104141235352,143.626159667969
"Mandera",1964,7,"Jul",24.9045886993408,22.007532119751
"Mandera",1964,8,"Aug",25.2802619934082,5.0608868598938
"Mandera",1964,9,"Sep",24.3866806030273,9.3690938949585
"Mandera",1964,10,"Oct",24.4130172729492,13.5703277587891
"Mandera",1964,11,"Nov",24.7252006530762,8.92680072784424
"Mandera",1964,12,"Dec",23.6062660217285,81.4785614013672
"Mandera",1965,1,"Jan",24.4575386047363,38.7907104492188
"Mandera",1965,2,"Feb",24.2624626159668,34.9884338378906
"Mandera",1965,3,"Mar",26.3566780090332,2.13391089439392
"Mandera",1965,4,"Apr",27.5054092407227,0.109762817621231
"Mandera",1965,5,"May",27.4560985565186,28.3439311981201
"Mandera",1965,6,"Jun",25.1944980621338,157.024154663086
"Mandera",1965,7,"Jul",24.7852153778076,34.2722663879395
"Mandera",1965,8,"Aug",24.403392791748,13.4945764541626
"Mandera",1965,9,"Sep",24.6300449371338,4.60427141189575
"Mandera",1965,10,"Oct",25.1415615081787,6.88170576095581
"Mandera",1965,11,"Nov",25.9962921142578,5.00860452651978
"Mandera",1965,12,"Dec",23.9403324127197,113.023529052734
"Mandera",1966,1,"Jan",23.3769721984863,123.078437805176
"Mandera",1966,2,"Feb",25.3543338775635,9.57480716705322
"Mandera",1966,3,"Mar",27.0917701721191,3.82377052307129
"Mandera",1966,4,"Apr",28.6401863098145,4.65920877456665
"Mandera",1966,5,"May",26.698558807373,74.1612091064453
"Mandera",1966,6,"Jun",25.0692653656006,110.226127624512
"Mandera",1966,7,"Jul",25.4753189086914,44.9174880981445
"Mandera",1966,8,"Aug",24.9522800445557,14.1369524002075
"Mandera",1966,9,"Sep",25.2218894958496,6.43878030776978
"Mandera",1966,10,"Oct",25.2451324462891,7.58164882659912
"Mandera",1966,11,"Nov",26.2403392791748,7.68035459518433
"Mandera",1966,12,"Dec",25.0210590362549,84.4179992675781
"Mandera",1967,1,"Jan",24.3490200042725,46.953067779541
"Mandera",1967,2,"Feb",26.9474468231201,1.82511639595032
"Mandera",1967,3,"Mar",26.8008575439453,2.54349064826965
"Mandera",1967,4,"Apr",27.9469928741455,1.17966210842133
"Mandera",1967,5,"May",28.3420352935791,26.6305732727051
"Mandera",1967,6,"Jun",24.1717090606689,203.410827636719
"Mandera",1967,7,"Jul",24.384407043457,90.3415756225586
"Mandera",1967,8,"Aug",24.7625904083252,8.33883571624756
"Mandera",1967,9,"Sep",24.8997383117676,11.9071235656738
"Mandera",1967,10,"Oct",24.5453205108643,18.0948181152344
"Mandera",1967,11,"Nov",25.4023456573486,8.65059947967529
"Mandera",1967,12,"Dec",23.6351413726807,240.452819824219
"Mandera",1968,1,"Jan",22.7664642333984,213.752471923828
"Mandera",1968,2,"Feb",23.3146209716797,0.193912595510483
"Mandera",1968,3,"Mar",25.4658527374268,0.0509183965623379
"Mandera",1968,4,"Apr",27.266170501709,6.72620439529419
"Mandera",1968,5,"May",25.5500373840332,85.9843139648438
"Mandera",1968,6,"Jun",24.2983570098877,151.148254394531
"Mandera",1968,7,"Jul",23.6087856292725,105.985404968262
"Mandera",1968,8,"Aug",23.5919914245605,22.7510471343994
"Mandera",1968,9,"Sep",23.7248554229736,10.8900890350342
"Mandera",1968,10,"Oct",24.3943176269531,7.24262380599976
"Mandera",1968,11,"Nov",25.5804958343506,1.20425975322723
"Mandera",1968,12,"Dec",24.7014999389648,81.5101852416992
"Mandera",1969,1,"Jan",23.5042934417725,98.8298797607422
"Mandera",1969,2,"Feb",24.0752449035645,42.6651916503906
"Mandera",1969,3,"Mar",27.3561725616455,1.11351180076599
"Mandera",1969,4,"Apr",27.3682155609131,12.5886344909668
"Mandera",1969,5,"May",27.830020904541,49.5509948730469
"Mandera",1969,6,"Jun",28.3510665893555,12.2582502365112
"Mandera",1969,7,"Jul",25.0664653778076,89.3337326049805
"Mandera",1969,8,"Aug",24.874361038208,11.2675971984863
"Mandera",1969,9,"Sep",24.6028575897217,8.18394660949707
"Mandera",1969,10,"Oct",24.5857849121094,7.78504610061646
"Mandera",1969,11,"Nov",25.7551593780518,6.38118505477905
"Mandera",1969,12,"Dec",24.9615879058838,92.128044128418
"Mandera",1970,1,"Jan",25.5957145690918,33.2124443054199
"Mandera",1970,2,"Feb",27.2818164825439,3.78603887557983
"Mandera",1970,3,"Mar",27.6619701385498,21.7692070007324
"Mandera",1970,4,"Apr",28.7138175964355,0.0985077023506165
"Mandera",1970,5,"May",28.8375186920166,15.503023147583
"Mandera",1970,6,"Jun",25.1670589447021,149.618041992188
"Mandera",1970,7,"Jul",25.4962406158447,35.2582550048828
"Mandera",1970,8,"Aug",25.4473361968994,4.27669382095337
"Mandera",1970,9,"Sep",24.7596759796143,7.13750123977661
"Mandera",1970,10,"Oct",25.2782688140869,7.47257852554321
"Mandera",1970,11,"Nov",25.6941967010498,3.91749811172485
"Mandera",1970,12,"Dec",25.498664855957,43.1744003295898
"Mandera",1971,1,"Jan",26.1194267272949,15.2842998504639
"Mandera",1971,2,"Feb",27.1576900482178,1.55221509933472
"Mandera",1971,3,"Mar",27.5136432647705,0.153125658631325
"Mandera",1971,4,"Apr",27.8309020996094,0.188665166497231
"Mandera",1971,5,"May",27.9056167602539,23.2180976867676
"Mandera",1971,6,"Jun",25.5160045623779,105.770751953125
"Mandera",1971,7,"Jul",24.3355197906494,70.7424621582031
"Mandera",1971,8,"Aug",24.2846641540527,12.1823596954346
"Mandera",1971,9,"Sep",23.91379737854,12.6478433609009
"Mandera",1971,10,"Oct",24.5017280578613,6.60851097106934
"Mandera",1971,11,"Nov",25.2059116363525,6.41246938705444
"Mandera",1971,12,"Dec",23.8878917694092,92.442985534668
"Mandera",1972,1,"Jan",24.0115089416504,81.8141098022461
